,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,25.1,- - -,115.0,35.0,5.0,2.0,16.0,15.0,4.0,5.0,0.0,1.0,17.0,0.321,0.36,0.528,0.372,6.04,1.78,3.4,1.42,14.8,4.4,10.4,- - -,1.58,0.352,70.6,4.58,4.95
1,Total,vs R,27.2,- - -,120.0,30.0,2.0,1.0,14.0,14.0,1.0,10.0,0.0,1.0,26.0,0.275,0.342,0.346,0.304,8.46,3.25,2.6,0.33,21.7,8.3,13.3,- - -,1.45,0.354,68.2,2.94,4.55
