,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,10.2,- - -,50.0,13.0,5.0,3.0,9.0,9.0,0.0,8.0,0.0,0.0,3.0,0.31,0.42,0.585,0.419,2.53,6.75,0.38,0.0,6.0,16.0,-10.0,- - -,1.97,0.333,57.1,4.82,7.31
1,Total,vs R,15.0,- - -,67.0,17.0,2.0,1.0,12.0,12.0,3.0,6.0,0.0,0.0,11.0,0.279,0.348,0.508,0.365,6.6,3.6,1.83,1.8,16.4,9.0,7.5,- - -,1.53,0.298,58.5,5.47,4.84
