,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,63.0,3.57,273.0,70.0,12.0,0.0,27.0,25.0,6.0,22.0,5.0,1.0,50.0,0.28,0.346,0.413,0.326,7.14,3.14,2.27,0.86,18.3,8.1,10.3,0.28,1.46,0.33,78.0,3.76,3.82
1,Total,Away,55.2,6.63,273.0,84.0,16.0,3.0,43.0,41.0,7.0,24.0,3.0,2.0,40.0,0.34,0.406,0.531,0.398,6.47,3.88,1.67,1.13,14.7,8.8,5.9,0.34,1.94,0.385,66.9,4.62,5.02
