,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,147.1,4.52,651.0,152.0,32.0,3.0,78.0,74.0,15.0,63.0,11.0,8.0,131.0,0.262,0.346,0.412,0.329,8.0,3.85,2.08,0.92,20.1,9.7,10.4,0.262,1.46,0.316,71.8,4.0,3.77
1,Total,Away,135.1,3.79,618.0,133.0,19.0,4.0,63.0,57.0,10.0,80.0,15.0,7.0,117.0,0.251,0.359,0.366,0.318,7.78,5.32,1.46,0.67,18.9,12.9,6.0,0.251,1.57,0.305,76.2,4.18,4.48
