,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,13.1,- - -,53.0,14.0,5.0,0.0,4.0,3.0,1.0,2.0,1.0,0.0,8.0,0.275,0.302,0.431,0.307,5.4,1.35,4.0,0.68,15.1,3.8,11.3,- - -,1.2,0.31,82.2,3.37,4.61
1,Total,vs R,12.1,- - -,71.0,20.0,4.0,1.0,18.0,17.0,3.0,10.0,2.0,5.0,11.0,0.357,0.5,0.636,0.475,8.03,7.3,1.1,2.19,15.5,14.1,1.4,- - -,2.43,0.405,55.2,8.17,7.34
