,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,31.2,- - -,148.0,40.0,9.0,0.0,18.0,17.0,1.0,19.0,2.0,0.0,16.0,0.31,0.401,0.413,0.36,4.55,5.4,0.84,0.28,10.8,12.8,-2.0,- - -,1.86,0.348,71.2,4.27,4.71
1,Total,vs R,36.0,- - -,164.0,46.0,7.0,0.0,20.0,18.0,2.0,9.0,0.0,3.0,17.0,0.303,0.358,0.407,0.337,4.25,2.25,1.89,0.5,10.4,5.5,4.9,- - -,1.53,0.331,68.8,3.85,4.56
