,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,76.2,5.28,350.0,92.0,24.0,2.0,45.0,45.0,4.0,35.0,2.0,1.0,46.0,0.293,0.369,0.43,0.35,5.4,4.11,1.31,0.47,13.1,10.0,3.1,0.293,1.66,0.333,67.8,4.06,5.33
1,Total,Away,71.2,7.91,334.0,88.0,13.0,3.0,67.0,63.0,15.0,31.0,2.0,5.0,60.0,0.295,0.375,0.519,0.384,7.53,3.89,1.94,1.88,18.0,9.3,8.7,0.295,1.66,0.327,55.3,5.71,4.45
