,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,603.2,4.85,2629.0,649.0,138.0,20.0,348.0,325.0,70.0,212.0,7.0,15.0,486.0,0.27,0.335,0.436,0.336,7.25,3.16,2.29,1.04,18.5,8.1,10.4,0.27,1.43,0.314,67.9,4.12,4.07
1,Total,Away,627.1,4.96,2720.0,654.0,128.0,22.0,378.0,346.0,84.0,219.0,19.0,26.0,475.0,0.264,0.332,0.443,0.335,6.81,3.14,2.17,1.21,17.5,8.1,9.4,0.264,1.39,0.298,66.7,4.49,4.19
