,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,187.1,- - -,835.0,202.0,50.0,5.0,120.0,116.0,33.0,79.0,6.0,7.0,145.0,0.27,0.348,0.489,0.359,6.97,3.8,1.84,1.59,17.4,9.5,7.9,- - -,1.5,0.296,69.5,5.13,4.77
1,Total,vs R,227.1,- - -,922.0,209.0,36.0,4.0,95.0,90.0,37.0,47.0,1.0,13.0,147.0,0.243,0.294,0.43,0.312,5.82,1.86,3.13,1.46,15.9,5.1,10.8,- - -,1.13,0.254,80.1,4.63,4.55
