,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,43.0,- - -,197.0,55.0,11.0,4.0,21.0,19.0,6.0,14.0,3.0,3.0,30.0,0.306,0.367,0.514,0.376,6.28,2.93,2.14,1.26,15.2,7.1,8.1,- - -,1.6,0.34,80.2,4.69,4.53
1,Total,vs R,60.2,- - -,270.0,74.0,20.0,1.0,50.0,48.0,12.0,15.0,2.0,5.0,45.0,0.296,0.351,0.545,0.377,6.68,2.23,3.0,1.78,16.7,5.6,11.1,- - -,1.47,0.321,57.0,5.16,4.33
