,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,12.1,- - -,49.0,7.0,1.0,0.0,3.0,3.0,0.0,8.0,1.0,0.0,6.0,0.171,0.306,0.2,0.239,4.38,5.84,0.75,0.0,12.2,16.3,-4.1,- - -,1.22,0.2,80.0,4.02,5.57
1,Total,vs R,17.0,- - -,76.0,21.0,6.0,0.0,14.0,14.0,2.0,7.0,1.0,0.0,13.0,0.304,0.368,0.493,0.368,6.88,3.71,1.86,1.06,17.1,9.2,7.9,- - -,1.65,0.352,55.6,4.29,4.3
