,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,240.0,3.04,1014.0,196.0,42.0,2.0,92.0,81.0,22.0,104.0,10.0,8.0,264.0,0.217,0.306,0.347,0.29,9.9,3.9,2.54,0.83,26.0,10.3,15.8,0.217,1.25,0.283,77.9,3.47,3.62
1,Total,Away,204.1,3.26,888.0,175.0,42.0,3.0,85.0,74.0,20.0,101.0,12.0,8.0,247.0,0.225,0.325,0.374,0.308,10.88,4.45,2.45,0.88,27.8,11.4,16.4,0.225,1.35,0.303,77.7,3.54,3.57
