,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,728.1,4.63,3221.0,762.0,145.0,19.0,416.0,375.0,76.0,338.0,23.0,28.0,443.0,0.267,0.354,0.419,0.339,5.47,4.18,1.31,0.94,13.8,10.5,3.3,0.267,1.51,0.294,69.7,4.73,4.74
1,Total,Away,704.0,4.13,3097.0,725.0,155.0,16.0,360.0,323.0,59.0,307.0,18.0,25.0,459.0,0.262,0.344,0.401,0.328,5.87,3.92,1.5,0.75,14.8,9.9,4.9,0.262,1.47,0.296,71.5,4.28,4.57
