,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,2.0,13.5,11.0,4.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.4,0.455,0.8,0.519,4.5,4.5,1.0,4.5,9.1,9.1,0.0,0.4,2.5,0.375,55.6,10.15,7.81
1,Total,Home vs L,0.0,- - -,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,3.15,3.15
