,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,104.1,4.57,454.0,114.0,20.0,1.0,60.0,53.0,13.0,27.0,5.0,5.0,64.0,0.27,0.324,0.425,0.323,5.52,2.33,2.37,1.12,14.1,6.0,8.2,0.27,1.35,0.293,67.3,4.45,4.3
1,Total,Away,96.1,5.04,423.0,113.0,19.0,2.0,54.0,54.0,15.0,30.0,2.0,4.0,52.0,0.291,0.353,0.476,0.361,4.86,2.8,1.73,1.4,12.3,7.1,5.2,0.291,1.48,0.304,73.8,5.12,4.77
