,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,24.2,10.22,125.0,34.0,5.0,3.0,28.0,28.0,5.0,16.0,1.0,1.0,20.0,0.315,0.411,0.571,0.416,7.3,5.84,1.25,1.82,16.0,12.8,3.2,0.315,2.03,0.349,52.3,6.04,5.93
1,Total,Away,22.0,5.32,102.0,25.0,5.0,1.0,13.0,13.0,1.0,11.0,0.0,2.0,22.0,0.281,0.373,0.398,0.345,9.0,4.5,2.0,0.41,21.6,10.8,10.8,0.281,1.64,0.364,68.3,3.33,4.37
