,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,7.0,- - -,40.0,10.0,0.0,0.0,4.0,4.0,2.0,8.0,0.0,1.0,8.0,0.323,0.487,0.533,0.452,10.29,10.29,1.0,2.57,20.0,20.0,0.0,- - -,2.57,0.381,92.6,8.37,6.09
1,Total,vs R,9.1,- - -,41.0,8.0,2.0,0.0,2.0,2.0,0.0,7.0,1.0,0.0,4.0,0.235,0.366,0.313,0.303,3.86,6.75,0.57,0.0,9.8,17.1,-7.3,- - -,1.61,0.267,86.7,4.48,6.36
