,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,62.1,3.32,266.0,58.0,10.0,0.0,25.0,23.0,7.0,21.0,1.0,6.0,55.0,0.243,0.321,0.374,0.308,7.94,3.03,2.62,1.01,20.7,7.9,12.8,0.243,1.27,0.288,79.8,4.11,4.48
1,Total,Away,66.2,3.65,278.0,55.0,12.0,0.0,29.0,27.0,6.0,31.0,3.0,3.0,61.0,0.225,0.322,0.356,0.298,8.24,4.19,1.97,0.81,21.9,11.2,10.8,0.225,1.29,0.277,74.4,3.98,4.22
