,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,18.0,1.5,77.0,13.0,2.0,0.0,4.0,3.0,2.0,10.0,0.0,0.0,19.0,0.194,0.303,0.333,0.283,9.5,5.0,1.9,1.0,24.7,13.0,11.7,0.194,1.28,0.239,94.1,4.09,4.32
1,Total,Away,14.0,4.5,61.0,13.0,3.0,1.0,10.0,7.0,3.0,6.0,2.0,0.0,16.0,0.236,0.317,0.5,0.338,10.29,3.86,2.67,1.93,26.2,9.8,16.4,0.236,1.36,0.278,60.8,4.87,3.63
