,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,99.1,3.99,418.0,102.0,17.0,3.0,45.0,44.0,18.0,18.0,1.0,5.0,69.0,0.258,0.3,0.457,0.324,6.25,1.63,3.83,1.63,16.5,4.3,12.2,0.258,1.21,0.273,80.2,4.68,4.22
1,Total,Away,93.1,5.59,430.0,129.0,23.0,7.0,62.0,58.0,12.0,29.0,1.0,3.0,51.0,0.324,0.381,0.522,0.387,4.92,2.8,1.76,1.16,11.9,6.7,5.1,0.324,1.69,0.349,68.7,4.62,4.64
