,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,22.2,- - -,103.0,28.0,7.0,0.0,15.0,13.0,4.0,8.0,0.0,2.0,16.0,0.301,0.369,0.516,0.38,6.35,3.18,2.0,1.59,15.5,7.8,7.8,- - -,1.59,0.329,71.0,5.18,4.66
1,Total,vs R,34.1,- - -,149.0,30.0,6.0,1.0,20.0,20.0,8.0,16.0,2.0,3.0,26.0,0.231,0.333,0.492,0.349,6.82,4.19,1.63,2.1,17.5,10.7,6.7,- - -,1.34,0.229,76.7,6.16,5.05
