,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,230.1,- - -,1053.0,263.0,58.0,2.0,157.0,146.0,37.0,127.0,7.0,8.0,124.0,0.287,0.379,0.48,0.373,4.85,4.96,0.98,1.45,11.8,12.1,-0.3,- - -,1.69,0.299,69.6,5.77,5.55
1,Total,vs R,251.1,- - -,1104.0,284.0,64.0,4.0,153.0,139.0,32.0,72.0,1.0,21.0,175.0,0.281,0.344,0.453,0.347,6.27,2.58,2.43,1.15,15.9,6.5,9.3,- - -,1.42,0.313,67.4,4.38,4.41
