,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,1131.2,3.95,4798.0,1054.0,219.0,14.0,538.0,497.0,130.0,439.0,27.0,34.0,770.0,0.244,0.322,0.4,0.316,6.12,3.49,1.75,1.03,16.1,9.2,6.9,0.244,1.32,0.27,73.5,4.46,4.69
1,Total,Away,1138.0,4.34,4925.0,1079.0,195.0,24.0,594.0,549.0,128.0,500.0,23.0,48.0,832.0,0.247,0.333,0.397,0.322,6.58,3.95,1.66,1.01,16.9,10.2,6.7,0.247,1.39,0.278,71.4,4.52,4.8
