,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,253.1,4.58,1097.0,257.0,55.0,5.0,132.0,129.0,36.0,106.0,3.0,11.0,190.0,0.262,0.343,0.443,0.344,6.75,3.77,1.79,1.28,17.3,9.7,7.7,0.262,1.43,0.293,74.8,4.82,4.59
1,Total,Away,272.0,5.82,1235.0,317.0,72.0,4.0,181.0,176.0,51.0,132.0,6.0,7.0,170.0,0.289,0.373,0.511,0.38,5.63,4.37,1.29,1.69,13.8,10.7,3.1,0.289,1.65,0.304,71.5,5.8,5.26
