,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,55.0,6.38,256.0,77.0,17.0,0.0,44.0,39.0,6.0,19.0,3.0,2.0,30.0,0.328,0.384,0.487,0.376,4.91,3.11,1.58,0.98,11.7,7.4,4.3,0.328,1.75,0.357,60.3,4.54,4.67
1,Total,Away,61.1,4.84,282.0,84.0,23.0,1.0,35.0,33.0,1.0,25.0,2.0,0.0,46.0,0.327,0.389,0.439,0.366,6.75,3.67,1.84,0.15,16.3,8.9,7.4,0.327,1.78,0.395,68.8,3.0,4.26
