,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,178.1,2.32,706.0,126.0,25.0,1.0,49.0,46.0,11.0,56.0,7.0,5.0,209.0,0.195,0.266,0.292,0.248,10.55,2.83,3.73,0.56,29.6,7.9,21.7,0.195,1.02,0.271,80.4,2.62,3.19
1,Total,Away,159.2,2.37,657.0,124.0,29.0,1.0,50.0,42.0,14.0,52.0,6.0,9.0,191.0,0.208,0.284,0.337,0.274,10.77,2.93,3.67,0.79,29.1,7.9,21.2,0.208,1.1,0.281,81.6,3.02,3.33
