,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,195.2,4.09,832.0,201.0,41.0,1.0,95.0,89.0,14.0,54.0,13.0,7.0,149.0,0.261,0.317,0.377,0.3,6.85,2.48,2.76,0.64,17.9,6.5,11.4,0.261,1.3,0.308,68.9,3.42,4.19
1,Total,Away,172.2,4.01,761.0,173.0,34.0,5.0,84.0,77.0,13.0,86.0,17.0,4.0,102.0,0.258,0.351,0.394,0.322,5.32,4.48,1.19,0.68,13.4,11.3,2.1,0.258,1.5,0.288,73.1,4.43,5.13
