,Date,Team,Opp,GS,W,L,ERA,G,GS_x,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GSv2,DKfp,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,FIP
0,Total,- - -,- - -,25.0,7.0,7.0,4.69,26.0,25.0,0.0,0.0,0.0,0.0,0.0,134.1,587.0,131.0,79.0,70.0,14.0,55.0,4.0,9.0,0.0,1.0,106.0,48.0,358.6,7.1,3.68,1.93,0.94,18.1,9.4,8.7,0.25,1.38,0.29,66.1,120.0,109.0,4.35
1,2016-07-30,MIA,STL,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,14.975000000000001,10.8,0.0,4.0,0.0,36.4,0.0,36.4,0.091,0.3,0.143,100.0,0.0,19.0,0.75
2,2016-07-20,SDP,@STL,1.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,8.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,25.0,7.7,3.0,4.5,0.67,4.5,7.4,11.1,-3.7,0.333,1.83,0.263,100.0,151.0,257.0,10.48
3,2016-07-01,SDP,NYY,1.0,1.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,58.0,24.299999999999997,7.5,1.5,5.0,1.5,20.8,4.2,16.7,0.182,0.83,0.188,87.0,38.0,115.0,4.65
4,2016-06-18,SDP,WSN,1.0,0.0,0.0,1.42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1,25.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,65.0,21.925,8.53,2.84,3.0,0.0,24.0,8.0,16.0,0.182,0.95,0.25,71.4,36.0,66.0,2.67
5,2016-06-07,SDP,ATL,1.0,0.0,0.0,3.86,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,6.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,61.0,18.55,6.43,2.57,2.5,0.0,18.5,7.4,11.1,0.24,1.14,0.3,62.5,97.0,64.0,2.58
6,2016-05-22,SDP,LAD,1.0,0.0,0.0,5.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,53.0,9.450000000000001,5.4,3.6,1.5,0.0,15.0,10.0,5.0,0.176,1.0,0.214,50.0,136.0,93.0,3.75
7,2016-05-11,SDP,@CHC,1.0,0.0,0.0,7.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,7.0,4.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,38.0,6.25,5.4,7.2,0.75,0.0,11.1,14.8,-3.7,0.318,2.2,0.368,66.7,181.0,122.0,4.95
8,2016-04-30,SDP,@LAD,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,4.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,52.0,17.7,4.5,4.5,1.0,1.5,12.5,12.5,0.0,0.19,1.17,0.176,89.3,76.0,143.0,5.81
9,2016-04-19,SDP,PIT,1.0,1.0,0.0,5.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,7.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,6.0,50.0,19.45,10.8,1.8,6.0,0.0,25.0,4.2,20.8,0.333,1.6,0.467,70.0,136.0,63.0,2.55
10,2016-04-08,SDP,@COL,1.0,0.0,0.0,13.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1,20.0,6.0,5.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,23.0,4.575000000000001,13.5,10.8,1.25,2.7,25.0,20.0,5.0,0.375,3.0,0.5,58.1,340.0,188.0,7.65
11,2016-04-04,SDP,LAD,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0, ,-0.35,0.0,9.0,0.0,0.0,0.0,20.0,-20.0,0.25,2.0,0.25,50.0,227.0,151.0,6.15
12,2015-09-03,SDP,LAD,1.0,0.0,0.0,3.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,56.0,18.05,10.8,3.6,3.0,0.0,28.6,9.5,19.1,0.211,1.2,0.308,66.7,97.0,51.0,1.93
13,2015-08-23,SDP,STL,1.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,5.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,37.0,7.8,9.0,4.5,2.0,0.0,20.0,10.0,10.0,0.278,1.75,0.357,28.6,242.0,69.0,2.63
14,2015-08-11,SDP,CIN,1.0,1.0,0.0,5.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,7.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,47.0,16.65,7.2,1.8,4.0,0.0,18.2,4.6,13.6,0.333,1.6,0.412,62.5,145.0,56.0,2.13
15,2016-07-25,SDP,@TOR,1.0,0.0,1.0,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,5.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,52.0,13.1,6.0,6.0,1.0,0.0,15.4 %,15.4 %,0.0 %,0.227,1.5,0.278,66.7 %,113.0,94.0,3.81
16,2016-07-06,SDP,@ARI,1.0,0.0,0.0,7.71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2,26.0,8.0,4.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,31.0,7.050000000000003,7.71,5.79,1.33,1.93,15.4 %,11.5 %,3.9 %,0.364,2.36,0.412,75.5 %,194.0,167.0,6.79
17,2016-06-24,SDP,@CIN,1.0,1.0,0.0,5.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,4.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,48.0,20.85,12.6,7.2,1.75,0.0,29.2 %,16.7 %,12.5 %,0.2,1.6,0.308,50.0 %,136.0,68.0,2.75
18,2016-06-13,SDP,MIA,1.0,0.0,1.0,20.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2,20.0,9.0,8.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,-0.25000000000000067,13.5,6.75,2.0,3.38,20.0 %,10.0 %,10.0 %,0.5,4.13,0.615,31.3 %,510.0,179.0,7.27
19,2016-06-02,SDP,SEA,1.0,0.0,0.0,8.44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1,23.0,6.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,36.0,6.875000000000002,5.06,1.69,3.0,1.69,13.0 %,4.4 %,8.7 %,0.273,1.31,0.278,17.9 %,212.0,124.0,5.02
