,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,318.1,- - -,1489.0,327.0,61.0,8.0,189.0,164.0,33.0,228.0,12.0,11.0,199.0,0.262,0.382,0.411,0.351,5.63,6.45,0.87,0.93,13.4,15.3,-2.0,- - -,1.74,0.289,72.5,5.38,5.36
1,Total,vs R,336.2,- - -,1486.0,304.0,74.0,6.0,189.0,182.0,39.0,158.0,1.0,49.0,272.0,0.238,0.347,0.406,0.334,7.27,4.22,1.72,1.04,18.3,10.6,7.7,- - -,1.37,0.274,70.6,4.77,4.82
