,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,19.1,2.33,78.0,13.0,4.0,1.0,7.0,5.0,0.0,9.0,1.0,1.0,10.0,0.191,0.295,0.279,0.259,4.66,4.19,1.11,0.0,12.8,11.5,1.3,0.191,1.14,0.224,69.6,3.61,4.29
1,Total,Away,25.0,7.92,120.0,30.0,8.0,1.0,24.0,22.0,5.0,17.0,0.0,2.0,15.0,0.297,0.415,0.561,0.418,5.4,6.12,0.88,1.8,12.5,14.2,-1.7,0.297,1.88,0.309,59.5,6.76,5.67
