,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,4.0,9.0,27.0,7.0,2.0,0.0,4.0,4.0,0.0,6.0,0.0,1.0,3.0,0.35,0.519,0.474,0.443,6.75,13.5,0.5,0.0,11.1,22.2,-11.1,0.35,3.25,0.412,71.4,6.85,8.49
1,Total,Home vs L,2.1,- - -,17.0,5.0,2.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.385,0.529,0.583,0.472,7.71,15.43,0.5,0.0,11.8,23.5,-11.8,0.385,3.86,0.455,66.7,6.53,8.21
