,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,56.1,3.83,238.0,58.0,7.0,1.0,25.0,24.0,9.0,22.0,0.0,2.0,34.0,0.271,0.345,0.439,0.346,5.43,3.51,1.55,1.44,14.3,9.2,5.1,0.271,1.42,0.287,82.1,5.25,4.65
1,Total,Away,31.0,6.68,146.0,48.0,9.0,1.0,27.0,23.0,5.0,13.0,2.0,0.0,10.0,0.361,0.421,0.561,0.424,2.9,3.77,0.77,1.45,6.9,8.9,-2.1,0.361,1.97,0.364,63.0,5.81,4.95
