,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,34.0,- - -,165.0,52.0,10.0,2.0,27.0,26.0,5.0,13.0,4.0,2.0,23.0,0.347,0.411,0.547,0.408,6.09,3.44,1.77,1.32,13.9,7.9,6.1,- - -,1.91,0.385,66.7,4.84,4.81
1,Total,vs R,52.0,- - -,226.0,49.0,11.0,1.0,30.0,25.0,6.0,21.0,1.0,1.0,34.0,0.24,0.316,0.4,0.312,5.88,3.63,1.62,1.04,15.0,9.3,5.7,- - -,1.35,0.262,65.5,4.42,4.49
