,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,8.0,7.88,45.0,12.0,2.0,0.0,7.0,7.0,1.0,10.0,2.0,0.0,3.0,0.343,0.489,0.486,0.424,3.38,11.25,0.3,1.13,6.7,22.2,-15.6,0.343,2.75,0.355,72.8,7.72,8.56
1,Total,Away,2.1,30.86,15.0,4.0,1.0,0.0,8.0,8.0,3.0,2.0,0.0,2.0,1.0,0.364,0.533,1.273,0.681,3.86,7.71,0.5,11.57,6.7,13.3,-6.7,0.364,2.57,0.143,0.0,24.1,10.76
