,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,117.1,- - -,526.0,124.0,23.0,5.0,73.0,69.0,15.0,56.0,8.0,2.0,63.0,0.265,0.347,0.436,0.337,4.83,4.3,1.13,1.15,12.0,10.7,1.3,- - -,1.53,0.28,67.7,5.17,5.28
1,Total,vs R,168.0,- - -,717.0,168.0,32.0,3.0,78.0,74.0,16.0,56.0,3.0,7.0,136.0,0.257,0.325,0.397,0.316,7.29,3.0,2.43,0.86,19.0,7.8,11.2,- - -,1.33,0.303,73.4,3.86,4.34
