,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,15.2,5.74,68.0,15.0,2.0,0.0,10.0,10.0,4.0,8.0,0.0,0.0,6.0,0.25,0.343,0.5,0.362,3.45,4.6,0.75,2.3,8.8,11.8,-2.9,0.25,1.47,0.22,74.7,7.32,5.93
1,Total,Away,17.0,4.24,69.0,17.0,5.0,0.0,8.0,8.0,4.0,5.0,0.0,0.0,10.0,0.266,0.319,0.531,0.362,5.29,2.65,2.0,2.12,14.5,7.3,7.2,0.266,1.29,0.26,85.4,6.0,4.86
