,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,5.1,- - -,27.0,6.0,0.0,0.0,2.0,2.0,1.0,6.0,1.0,0.0,2.0,0.286,0.444,0.429,0.385,3.38,10.13,0.33,1.69,7.4,22.2,-14.8,- - -,2.25,0.278,94.3,8.24,7.07
1,Total,vs R,11.1,- - -,49.0,10.0,2.0,0.0,7.0,7.0,4.0,3.0,0.0,1.0,0.0,0.222,0.286,0.545,0.344,0.0,2.38,0.0,3.18,0.0,6.1,-6.1,- - -,1.15,0.146,83.3,8.84,7.08
