,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,62.1,- - -,294.0,83.0,13.0,0.0,41.0,39.0,11.0,30.0,5.0,1.0,26.0,0.316,0.39,0.502,0.381,3.75,4.33,0.87,1.59,8.8,10.2,-1.4,- - -,1.81,0.319,74.0,5.94,5.6
1,Total,vs R,56.2,- - -,254.0,73.0,19.0,3.0,41.0,41.0,14.0,18.0,0.0,2.0,36.0,0.312,0.369,0.603,0.412,5.72,2.86,2.0,2.22,14.2,7.1,7.1,- - -,1.61,0.321,70.8,5.99,4.9
