,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,223.2,- - -,1010.0,259.0,64.0,2.0,150.0,138.0,35.0,95.0,1.0,21.0,189.0,0.29,0.373,0.489,0.376,7.61,3.82,1.99,1.41,18.7,9.4,9.3,- - -,1.58,0.334,69.0,4.97,4.24
1,Total,vs R,577.2,- - -,2429.0,507.0,103.0,2.0,252.0,232.0,47.0,259.0,5.0,22.0,433.0,0.236,0.327,0.356,0.308,6.75,4.04,1.67,0.73,17.8,10.7,7.2,- - -,1.33,0.276,74.2,4.09,4.02
