,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,35.2,- - -,150.0,33.0,9.0,1.0,12.0,10.0,0.0,17.0,2.0,1.0,24.0,0.25,0.347,0.346,0.308,6.06,4.29,1.41,0.0,16.0,11.3,4.7,- - -,1.4,0.306,76.5,3.21,4.09
1,Total,vs R,48.0,- - -,214.0,47.0,7.0,1.0,35.0,33.0,5.0,30.0,5.0,1.0,31.0,0.257,0.368,0.392,0.333,5.81,5.63,1.03,0.94,14.5,14.0,0.5,- - -,1.6,0.286,60.6,5.05,4.94
