,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,207.2,- - -,906.0,217.0,58.0,1.0,104.0,98.0,34.0,79.0,16.0,3.0,147.0,0.263,0.331,0.466,0.339,6.37,3.42,1.86,1.47,16.2,8.7,7.5,- - -,1.43,0.285,77.6,5.0,4.82
1,Total,vs R,361.2,- - -,1440.0,278.0,63.0,6.0,143.0,134.0,43.0,86.0,13.0,8.0,347.0,0.207,0.261,0.366,0.27,8.64,2.14,4.03,1.07,24.1,6.0,18.1,- - -,1.01,0.246,73.4,3.5,3.59
