,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,90.1,3.89,406.0,83.0,12.0,1.0,42.0,39.0,8.0,56.0,5.0,6.0,95.0,0.241,0.363,0.363,0.325,9.46,5.58,1.7,0.8,23.4,13.8,9.6,0.241,1.54,0.311,77.0,4.12,4.56
1,Total,Away,73.2,4.28,317.0,56.0,9.0,0.0,37.0,35.0,7.0,41.0,2.0,5.0,86.0,0.207,0.326,0.327,0.296,10.51,5.01,2.1,0.86,27.1,12.9,14.2,0.207,1.32,0.275,70.5,3.79,4.09
