,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,5.1,- - -,26.0,9.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,6.0,0.375,0.423,0.5,0.396,10.13,3.38,3.0,0.0,23.1,7.7,15.4,- - -,2.06,0.5,72.7,2.03,3.7
1,Total,vs R,1.1,- - -,9.0,4.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,1.0,0.5,0.556,1.375,0.751,6.75,6.75,1.0,13.5,11.1,11.1,0.0,- - -,3.75,0.4,0.0,23.41,10.58
