,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,30.1,- - -,144.0,39.0,10.0,2.0,21.0,19.0,2.0,16.0,1.0,2.0,24.0,0.31,0.399,0.472,0.382,7.12,4.75,1.5,0.59,16.7,11.1,5.6,- - -,1.81,0.37,66.4,4.18,4.09
1,Total,vs R,44.1,- - -,192.0,41.0,7.0,0.0,14.0,12.0,1.0,18.0,3.0,6.0,31.0,0.244,0.344,0.311,0.298,6.29,3.65,1.72,0.2,16.2,9.4,6.8,- - -,1.33,0.294,80.2,3.64,4.26
