,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,53.2,4.53,233.0,63.0,18.0,0.0,27.0,27.0,9.0,14.0,4.0,2.0,27.0,0.29,0.342,0.512,0.357,4.53,2.35,1.93,1.51,11.6,6.0,5.6,0.29,1.43,0.298,78.3,5.07,4.64
1,Total,Away,48.0,3.56,209.0,51.0,9.0,1.0,20.0,19.0,3.0,14.0,1.0,5.0,28.0,0.268,0.341,0.386,0.321,5.25,2.63,2.0,0.56,13.4,6.7,6.7,0.268,1.35,0.302,76.0,3.83,4.8
