,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,180.1,- - -,830.0,208.0,47.0,8.0,126.0,115.0,33.0,89.0,11.0,1.0,119.0,0.281,0.367,0.518,0.376,5.94,4.44,1.34,1.65,14.3,10.7,3.6,- - -,1.65,0.298,68.3,5.72,5.28
1,Total,vs R,209.1,- - -,876.0,192.0,43.0,2.0,114.0,103.0,32.0,64.0,6.0,13.0,180.0,0.24,0.311,0.427,0.32,7.74,2.75,2.81,1.38,20.6,7.3,13.2,- - -,1.22,0.273,69.1,4.52,4.41
