,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,98.1,4.39,425.0,105.0,19.0,4.0,51.0,48.0,7.0,41.0,3.0,2.0,80.0,0.275,0.349,0.403,0.328,7.32,3.75,1.95,0.64,18.8,9.7,9.2,0.275,1.48,0.332,70.2,3.75,3.97
1,Total,Away,95.2,4.7,412.0,94.0,21.0,4.0,52.0,50.0,12.0,37.0,2.0,11.0,71.0,0.258,0.346,0.439,0.342,6.68,3.48,1.92,1.13,17.2,9.0,8.2,0.258,1.37,0.292,71.9,4.79,4.41
