,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,1.0,54.0,14.0,8.0,3.0,0.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.727,0.786,1.0,0.739,0.0,27.0,0.0,0.0,0.0,21.4,-21.4,0.727,11.0,0.727,45.5,11.96,14.73
1,Total,Away,3.0,6.0,16.0,4.0,3.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,0.308,0.438,0.538,0.404,3.0,9.0,0.33,0.0,6.3,18.8,-12.5,0.308,2.33,0.333,71.4,5.3,7.6
