,Date,Team,Opp,GS,W,L,ERA,G,GS_x,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GSv2,DKfp,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,FIP
0,Total,- - -,- - -,137.0,39.0,58.0,4.7,194.0,137.0,1.0,1.0,0.0,9.0,0.0,786.1,3486.0,714.0,438.0,411.0,91.0,437.0,15.0,44.0,50.0,2.0,796.0,48.0,2471.550000000001,9.11,5.0,1.82,1.04,22.8,12.5,10.3,0.238,1.46,0.294,70.9,116.0,109.0,4.42
1,2013-04-29,PIT,@MIL,0.0,0.0,0.0,7.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,11.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0, ,8.725000000000001,15.43,0.0,4.0,7.71,36.4,0.0,36.4,0.364,1.71,0.4,100.0,215.0,295.0,10.76
2,2013-04-21,PIT,ATL,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,40.0,10.95,15.0,9.0,1.67,0.0,33.3,20.0,13.3,0.333,2.33,0.571,71.4,167.0,74.0,2.71
3,2013-04-05,PIT,@LAD,1.0,0.0,1.0,5.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,42.0,12.65,7.2,1.8,4.0,1.8,18.2,4.6,13.6,0.286,1.4,0.313,71.4,151.0,127.0,4.65
4,2012-07-29,COL,CIN,1.0,0.0,1.0,12.46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,22.0,8.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,17.0,2.0249999999999995,6.23,4.15,1.5,4.15,13.6,9.1,4.6,0.4,2.31,0.4,55.6,270.0,214.0,9.09
5,2012-07-16,KCR,SEA,1.0,0.0,1.0,47.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1,12.0,7.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-8.125,13.5,6.75,2.0,13.5,16.7,8.3,8.3,0.636,6.0,0.714,19.2,1145.0,538.0,21.84
6,2012-06-30,KCR,@MIN,1.0,0.0,1.0,12.46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,28.0,10.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,20.0,1.6250000000000018,8.31,12.46,0.67,0.0,14.3,21.4,-7.1,0.455,3.69,0.556,62.5,302.0,132.0,5.4
7,2012-06-18,KCR,@HOU,1.0,0.0,1.0,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,6.0,4.0,3.0,1.0,4.0,0.0,2.0,0.0,0.0,3.0,41.0,9.9,4.5,6.0,0.75,1.5,10.7,14.3,-3.6,0.273,1.67,0.278,75.5,109.0,178.0,7.26
8,2012-05-07,KCR,BOS,1.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,6.0,6.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,13.0,-1.0499999999999998,9.0,9.0,1.0,6.0,16.7,16.7,0.0,0.4,3.0,0.4,48.4,436.0,314.0,12.76
9,2012-04-24,KCR,@CLE,1.0,0.0,1.0,7.71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2,25.0,4.0,4.0,4.0,0.0,7.0,0.0,1.0,0.0,0.0,5.0,39.0,6.650000000000003,9.64,13.5,0.71,0.0,20.0,28.0,-8.0,0.235,2.36,0.333,66.7,187.0,149.0,6.09
10,2012-04-14,KCR,CLE,1.0,0.0,0.0,16.87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2,18.0,6.0,5.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,22.0,-6.049999999999999,3.37,13.5,0.25,0.0,5.6,22.2,-16.7,0.462,3.75,0.5,54.6,409.0,196.0,7.97
11,2012-04-08,KCR,@LAA,1.0,1.0,0.0,3.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,54.0,17.45,7.2,5.4,1.33,0.0,17.4,13.0,4.4,0.2,1.4,0.25,71.4,87.0,80.0,3.29
12,2011-08-10,SFG,PIT,1.0,0.0,1.0,8.31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,21.0,4.0,5.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,6.0,33.0,10.825000000000001,12.46,8.31,1.5,2.08,28.6,19.1,9.5,0.235,1.85,0.3,45.5,231.0,163.0,6.03
13,2011-06-24,SFG,CLE,1.0,0.0,0.0,5.79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2,23.0,2.0,3.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,6.0,47.0,11.250000000000004,11.57,11.57,1.0,0.0,26.1,26.1,0.0,0.125,1.71,0.2,66.7,161.0,134.0,4.95
14,2011-06-12,SFG,CIN,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,5.0,2.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,53.0,15.9,7.5,7.5,1.0,0.0,20.0,20.0,0.0,0.263,1.67,0.357,81.8,84.0,118.0,4.36
15,2011-06-02,SFG,@STL,1.0,1.0,0.0,5.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1,26.0,4.0,3.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,42.0,7.875000000000002,1.69,10.13,0.17,0.0,3.9,23.1,-19.2,0.2,1.88,0.211,70.0,141.0,163.0,6.03
16,2011-05-22,SFG,OAK,1.0,0.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,56.0,20.3,7.5,3.0,2.5,1.5,20.0,8.0,12.0,0.217,1.17,0.235,100.0,42.0,123.0,4.53
17,2011-05-11,SFG,ARI,1.0,1.0,0.0,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,6.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,50.0,24.3,10.5,3.0,3.5,1.5,26.9,7.7,19.2,0.25,1.33,0.313,75.8,125.0,104.0,3.86
18,2011-04-30,SFG,@WSN,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,2.0,1.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,7.0,56.0,20.45,12.6,10.8,1.17,0.0,29.2,25.0,4.2,0.125,1.6,0.222,90.0,0.0,136.0,5.03
