,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,7.0,5.14,36.0,10.0,1.0,1.0,4.0,4.0,1.0,5.0,0.0,0.0,9.0,0.323,0.417,0.516,0.406,11.57,6.43,1.8,1.29,25.0,13.9,11.1,0.323,2.14,0.429,80.9,4.49,4.0
1,Total,Away,13.0,10.38,66.0,23.0,3.0,1.0,15.0,15.0,2.0,6.0,3.0,1.0,8.0,0.39,0.455,0.576,0.436,5.54,4.15,1.33,1.38,12.1,9.1,3.0,0.39,2.23,0.429,55.2,5.44,5.13
