,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,15.1,11.74,84.0,28.0,5.0,0.0,21.0,20.0,5.0,6.0,1.0,0.0,16.0,0.359,0.41,0.623,0.443,9.39,3.52,2.67,2.93,19.1,7.1,11.9,0.359,2.22,0.404,48.2,6.38,3.2
1,Total,Away,15.0,10.2,76.0,26.0,9.0,0.0,18.0,17.0,4.0,5.0,1.0,0.0,14.0,0.366,0.413,0.681,0.462,8.4,3.0,2.8,2.4,18.4,6.6,11.8,0.366,2.07,0.415,51.2,5.65,3.63
