,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,10.2,- - -,51.0,12.0,1.0,0.0,10.0,10.0,2.0,11.0,0.0,0.0,4.0,0.3,0.451,0.5,0.413,3.38,9.28,0.36,1.69,7.8,21.6,-13.7,- - -,2.16,0.294,64.4,7.74,7.25
1,Total,vs R,13.1,- - -,67.0,16.0,4.0,0.0,14.0,13.0,2.0,7.0,1.0,1.0,11.0,0.271,0.375,0.464,0.364,7.43,4.73,1.57,1.35,16.4,10.5,6.0,- - -,1.73,0.304,47.2,5.06,4.25
