,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,7.0,3.86,36.0,9.0,2.0,0.0,3.0,3.0,1.0,6.0,0.0,0.0,4.0,0.3,0.429,0.5,0.403,5.14,7.71,0.67,1.29,11.1,16.7,-5.6,0.3,2.14,0.32,88.2,6.34,5.59
1,Total,Away,8.2,6.23,45.0,10.0,3.0,0.0,6.0,6.0,1.0,11.0,3.0,0.0,6.0,0.294,0.477,0.5,0.407,6.23,11.42,0.55,1.04,13.3,24.4,-11.1,0.294,2.42,0.333,76.5,6.98,6.9
