,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,5.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.133,0.235,0.133,0.188,5.4,3.6,1.5,0.0,17.7,11.8,5.9,0.133,0.8,0.167,100.0,3.03,4.78
1,Total,Away,2.1,0.0,14.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.364,0.5,0.364,0.406,0.0,11.57,0.0,0.0,0.0,21.4,-21.4,0.364,3.0,0.364,57.1,6.89,8.76
