,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,79.0,7.41,376.0,104.0,30.0,1.0,68.0,65.0,13.0,32.0,3.0,10.0,53.0,0.311,0.391,0.532,0.395,6.04,3.65,1.66,1.48,14.1,8.5,5.6,0.311,1.72,0.34,61.0,5.52,5.08
1,Total,Away,81.1,5.42,358.0,97.0,21.0,2.0,55.0,49.0,15.0,22.0,2.0,2.0,43.0,0.29,0.343,0.511,0.363,4.76,2.43,1.95,1.66,12.0,6.2,5.9,0.29,1.46,0.297,66.0,5.36,4.67
