,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,2.1,- - -,11.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.125,0.364,0.143,0.268,3.86,11.57,0.33,0.0,9.1,27.3,-18.2,- - -,1.71,0.143,75.0,6.15,9.0
1,Total,vs R,1.0,- - -,7.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.25,0.571,0.25,0.426,0.0,18.0,0.0,0.0,0.0,28.6,-28.6,- - -,3.0,0.25,75.0,12.15,12.15
