,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,23.1,1.54,89.0,11.0,1.0,0.0,4.0,4.0,1.0,10.0,0.0,1.0,24.0,0.141,0.247,0.195,0.211,9.26,3.86,2.4,0.39,27.0,11.2,15.7,0.141,0.9,0.189,87.4,3.05,3.89
1,Total,Away,28.2,6.91,136.0,30.0,5.0,2.0,25.0,22.0,5.0,21.0,3.0,1.0,29.0,0.263,0.391,0.491,0.374,9.1,6.59,1.38,1.57,21.3,15.4,5.9,0.263,1.78,0.313,60.0,5.69,5.22
