,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,177.1,- - -,717.0,132.0,27.0,2.0,54.0,52.0,12.0,57.0,10.0,8.0,216.0,0.203,0.277,0.309,0.259,10.96,2.89,3.79,0.61,30.1,8.0,22.2,- - -,1.07,0.283,79.4,2.61,2.97
1,Total,vs R,183.1,- - -,715.0,118.0,23.0,0.0,54.0,51.0,17.0,48.0,1.0,6.0,263.0,0.179,0.243,0.294,0.241,12.91,2.36,5.48,0.83,36.8,6.7,30.1,- - -,0.91,0.265,79.6,2.28,2.16
