,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,104.0,4.41,437.0,104.0,12.0,0.0,55.0,51.0,16.0,24.0,1.0,6.0,55.0,0.256,0.308,0.407,0.314,4.76,2.08,2.29,1.38,12.6,5.5,7.1,0.256,1.23,0.262,70.8,4.88,4.23
1,Total,Away,105.2,4.94,486.0,130.0,26.0,2.0,60.0,58.0,8.0,44.0,8.0,8.0,67.0,0.3,0.378,0.433,0.353,5.71,3.75,1.52,0.68,13.8,9.1,4.7,0.3,1.65,0.34,71.4,4.26,4.65
