,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,19.0,- - -,90.0,11.0,3.0,0.0,11.0,9.0,3.0,21.0,1.0,1.0,19.0,0.162,0.371,0.348,0.33,9.0,9.95,0.9,1.42,21.1,23.3,-2.2,- - -,1.68,0.174,76.4,6.57,6.0
1,Total,vs R,26.2,- - -,134.0,35.0,8.0,3.0,26.0,25.0,6.0,16.0,0.0,3.0,20.0,0.304,0.403,0.583,0.419,6.75,5.4,1.25,2.03,14.9,11.9,3.0,- - -,1.91,0.326,61.4,6.6,5.95
