,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,45.2,- - -,215.0,47.0,9.0,0.0,28.0,26.0,7.0,35.0,2.0,0.0,50.0,0.261,0.387,0.44,0.362,9.85,6.9,1.43,1.38,23.3,16.3,7.0,- - -,1.8,0.325,74.8,5.14,4.35
1,Total,vs R,65.1,- - -,273.0,54.0,12.0,1.0,26.0,26.0,4.0,26.0,0.0,0.0,80.0,0.219,0.297,0.331,0.282,11.02,3.58,3.08,0.55,29.3,9.5,19.8,- - -,1.22,0.307,72.6,2.58,2.47
