,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,56.0,- - -,253.0,56.0,17.0,2.0,39.0,36.0,10.0,35.0,2.0,1.0,61.0,0.258,0.365,0.502,0.364,9.8,5.63,1.74,1.61,24.1,13.8,10.3,- - -,1.63,0.315,68.0,5.23,5.04
1,Total,vs R,58.1,- - -,232.0,32.0,5.0,0.0,24.0,22.0,8.0,19.0,0.0,5.0,78.0,0.154,0.241,0.296,0.239,12.03,2.93,4.11,1.23,33.6,8.2,25.4,- - -,0.87,0.197,71.4,3.5,3.39
