,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,168.2,- - -,689.0,126.0,29.0,1.0,73.0,68.0,17.0,71.0,8.0,3.0,114.0,0.205,0.294,0.344,0.283,6.08,3.79,1.61,0.91,16.6,10.3,6.3,- - -,1.17,0.225,72.1,4.35,4.38
1,Total,vs R,218.2,- - -,963.0,233.0,34.0,4.0,101.0,95.0,28.0,69.0,2.0,15.0,146.0,0.265,0.332,0.415,0.33,6.01,2.84,2.12,1.15,15.2,7.2,8.0,- - -,1.38,0.291,77.8,4.56,4.19
