,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,949.0,- - -,4118.0,875.0,193.0,30.0,480.0,449.0,109.0,462.0,18.0,34.0,912.0,0.242,0.335,0.407,0.327,8.65,4.38,1.97,1.03,22.2,11.2,10.9,- - -,1.41,0.295,73.1,4.25,4.22
1,Total,vs R,921.0,- - -,3976.0,882.0,168.0,20.0,488.0,452.0,77.0,386.0,13.0,44.0,808.0,0.249,0.331,0.376,0.314,7.9,3.77,2.09,0.75,20.3,9.7,10.6,- - -,1.38,0.303,68.4,3.84,3.93
